Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Sentiment
2594,B000EGX2EG,A2T0LGPLQY2GW,J. Burk,0,1,5,1181779200,Great Almond Crunch!!,My husband and both love almonds. I've even shared this snack with co-workers and everyone is raving about the good taste of this snack.  I'm taking a few bags on our next backpacking trip.,POSITIVE
2595,B000EGX2EG,A2V0I904FH7ABY,Ram,1,3,1,1306195200,Great taste - but honestly what goes inside ?  read on ...,I used to buy these as healthy snacks at my office cafeteria and consider it better than a bag of potato chips.  These taste very crunchy and tasty.<br /><br />Given the kind of unethical food stories we read about China - we need to see some kind of assurance and facts on the processes that the manufacturer is following to make these.  You just cannot import food stuff and sell in the US as gourmet snack food - there needs to be data backing this.<br /><br />Few example of Chinese food (yuk ...):<br /><br />(1) Melamine(kind of platic) in baby food and milk (so wide spread that 80% of milk in China contained this plastic in 2008)<br /><br />(2) Honey contaminated with ciprofloxacin (antibiotic) - because of which it was banned in the US<br /><br />(3) Soy Sauce made from Human hair (not joking google it if you want)<br /><br />(4) Spurious drugs exported to African countries.<br /><br />Need some good facts and quality controls from the Manufacturers that the chinese producers are complying with some good quality controls.,NEGATIVE
2596,B000EGX2EG,A39YX1IIUQ4Z48,ky,0,2,5,1249171200,quality,"The negative reviews of Mrs Mays products just because it is made in China are not really valid, cannot base on other companies' poor quality control and apply to every company in the country!  There are many bad quality foods that are made in the USA that's bad for your health, so just because it's labeled made in USA doesn't mean it is good quality.  As long as a company takes pride in their quality control and not greed for profit only deserves good ratings and fair sales.",NEGATIVE
2597,B000EGX2EG,A2I5LVVQ7WXEH6,"JEFFREY SMITH ""Jeff Smith""",0,3,5,1242864000,Mrs. May's Almonds make my days!,This is a great product.  We tried it at the beach the first time and loved it.  The cashew crunch was not as good.<br />We bought a case of the almond this week.  Just great!,POSITIVE
2598,B00504SMY2,A2F57VV8L7SHOJ,Debbie,0,0,3,1348358400,lacey,not real crazy but this product. They did not taste good but looked real cute in the little booties I made for the baby shower tables.,POSITIVE
2599,B002HQVIUQ,A1W80KEBSQCZ9W,"C. Smith ""caitlyn""",3,3,5,1329091200,Best flavor!,"I am in love with this tea. Every other apple cinnamon tea I've tried has been too cinnamon-y. This is the perfect blend. It tastes like apple cider without all the sugar, which I love. I recommend this tea to anyone who wants a low-cal version of apple cider.",POSITIVE
2600,B002HTQBIC,A1V93CAIRLOCA0,LC,0,0,5,1289692800,Perfect gift with a touch of the Southwest,"This is the perfect gift with a southwestern flair.  The jelly's were of decent size, the spreader is a nice quality piece with a small glass chili pepper attached.<br /><br />Cute little bag - great gift for the price!",POSITIVE
2601,B000M0RW86,ALCA0YQGIRREK,Shaun H.,1,1,3,1331251200,It is okay,I thought it was okay but not Harbanero BBQ sauce from Hell.I would probally not get it again.Also it was not worth the money I thought it was kind of a ripoff it was 10$ for barbque sauce you could have made at home.,NEGATIVE
2602,B001IZKD1W,A1KPLLYCYV6XYW,"David B. Brooks ""fotografx""",1,1,5,1313884800,Italy's best pasta and its organic,"Montebello pasta has been made at the Monastero di Montebello in Isolo del Piana, Italy since 1388. I love Italian food but have severe digestive and allergic problems, and their pasta is friendly to me, and it tastes better than any other pasta I have eaten, and that's a lot, it is one of my favorite foods.",POSITIVE
2603,B001IZKD1W,A33AK4ELO9EVCD,Ingrid,1,1,5,1255910400,Noticablely tastey!,"So... I usually consider pasta to be pasta to be pasta.  It's usually all the same to me.  HOWEVER... when I tried this brand of pasta, I noticed that it does taste better.  I can't describe how exactly, but it does.  I thought maybe it was my imagination (maybe knowing it's organic was influencing my judgment) but my sister commented on it when I served it for her one day.  She wanted to know where I got it - it tasted so good.  Hmmm.  So while usually there isn't much of a taste difference when it comes to noodles and pasta, for this brand there is.  It's subtle, but it's there.  When we moved from California I discovered they didn't sell it in the stores here in NY.  So I was elated when I found Amazon carries it.  Elated over a simple pasta?  Yes, that's how good it is in comparison!  Mmmmmm Mmmmm!",POSITIVE
2604,B001IZKD1W,AF5AJ5V9T6LTS,fidelisM,0,0,5,1347494400,Wow. Excellent.,"Best taste pasta. Cooks very well, slightly less time than typical mass produced pasta. Nice color and mouthfeel. Just excellent.",POSITIVE
2605,B001IZKD1W,A26TB5U1OGPC7,Barbara George,0,0,5,1337299200,Tastes just like it was home made.,I have long searched for a great linguine and spagetti and this is it! Just made linguine with clam sauce and each time my husband remarks how terrific it is.  I buy in packages of 5 for both spagetti and linguine and will reorder when close to being out.,POSITIVE
2606,B005BSQ56O,A2G306PM3P5P54,John,0,0,4,1348617600,Good,Good product just a little mellow on the pumpkin pie flavor to me. A little sugar on top before you brew picks it a enough though. Overall good coffee,POSITIVE
2607,B0015D8MOW,AS20LJ930GZGP,W. Meyers,5,5,5,1243123200,"What can you say, there chiclets",These are hard to find these days.  Product arrived perfect and the gum was fresh and tasty.  We kept the box for about 1 year and the last pack tasted as good as the first.,POSITIVE
2608,B0015D8MOW,A2IC9EU1I4X3W0,Eternal Greetings,0,0,5,1325808000,Chiclets--Fond memories and a taste of the past--fresh as new!,"Gum made without sugar substitutes isn't easily obtained these days, so I was happy to find Chiclets through Amazon Prime.  Sugar substitutes present problems for persons sensitive to them, so it's good to have the option of gum made the old-fashioned way. Another source for this and other gum from yesteryear is Vermont Country Store online; however VCS sells the same box of Chiclets for $14.95, so clearly Amazon is a better deal.  Amazon Prime (free shipping) makes it a much better deal.<br /><br />My Great-Grandpa used to come home with Chiclets from time to time, so this gum isn't just loaded with long-lasting peppermint flavor, but long-lasting, happy memories, as well.  I guess you can say there's a lot packed into such a little piece of gum.  Hope you enjoy as much as I do.",NEGATIVE
2609,B0016FY6H6,A1EA3QWLRO24X8,Raw Cacao Man,15,15,5,1213833600,"Finally, an affordable, delicious green tea powder","I love drinking green tea.  It is delicious hot or cold, but being able to take it with me anywhere was key.  So I searched long and hard for an alternative to canned and bottled green tea which can be cumbersome, expensive and hard to come by in most parts of the US.  In the beginning, what I found was either too expensive, had sugar in it (which defeats the purpose of drinking green tea in the first place) or did not get very good reviews.  Then I found this product and quickly ordered it at the great price and free shipping.  I was pleasantly surprised.<br /><br />The product works as advertised.  It dissolves quickly in cold water making it great to carry anywhere and it tastes great too.  The instructions say to use one packet for 8 ounces of water, but actually it should be used with 16 ounces of water, otherwise it can be too bitter.<br /><br />It not only saves money, but has replaced my canned green tea completely eliminating the number of cans that I need to recycle monthly.",NEGATIVE
2610,B0016FY6H6,A1OAZUFZTEEUEC,Jeffrey R. Ballard,9,9,5,1222992000,great alternative to bottled green tea,"The first part of this review is a history of my health problems and what green tea bottles and sugar had to do with me finding the stash teas products. If you do not want to read that part, skip down to the bottom, and there is the review of the stash teas, only.<br /><br />---------------------------------------------------------------------<br /><br />A couple of years ago I had a physical and my doctor told me that my Triglycerides were high. I was a serious soda drinker (sometimes as many as 5 cans per day, not diet), so I decided I needed to start drinking something ""healthlier."" I gravitated toward Green Tea because I like it. I averaged 2-3 1/2 liter bottles per day for 2 years (I also averaged about 1-2 cans of soda per day).<br /><br />I recently had my triglycerides checked again and instead of going down THEY DOUBLED. They were over 300 (over 150 is considered high). I about had a heart attack right there. Now, I am not an overweight person, and have had a fairly high motabolism, but I have started to create a belly (I call it a Dr. Pepper belly because that is my favorite soda. I do not drink alcohol of any kind). I am telling all of this to you because ALL of my other tests came in within normal levels, including all other aspects to my cholesterol.<br /><br />I did research and found out that if you are not overweight but have weight gain around the belly area, it might be due to consumption of a lot of sugar products. The excess sugar consumed, in this case, can be turned into trigylcerides. I looked at what I was eating and drinking to see if this was the case for me. What I found shocked me. The 1/2 liter bottles of green tea has MORE sugar in it than a can of soda. I checked several different manufacturers of green tea and I found them all to have about the same amount of sugar.<br /><br />I concluded that between my morning coffee, green tea bottles and soda, I was consuming over 1,100 grams of sugar a week ( or about 4,000 callories of sugar a week just in drinks)!!<br /><br />-------------------------------------------------------------------------<br /><br />I was looking for an alternative to the green tea bottles and found the stash tea products. I personally, do not have the time or patience to use tea bags, so I was interested in the tea powders. I ordered the lightly sweetened green tea powder and tried it. And I loved it. I then proceeded to buy the other 5 flavors of the green tea powders and love them also.<br /><br />There are 4 flavors that do not have sugar added, so I use a few drops of Stevia Glycerite to sweeten the drink. It does not take a lot.<br /><br />The best thing is that the tea powders cost about 1/2 or less than the bottled green teas I use to drink.<br /><br />---------------------------------------------------------------------<br /><br />To end on a personal note, I have altered my drinking habits and now drink 1 liter of the tea powder drink and 1+ liter of water per day. I still drink 1 can of Dr. Pepper on the weekend, but that is it. I have been doing this for a little over a month now and between my altered drinking habits and the fish oil pills, I have lost about 5 lbs. and am due to get my triglycerides checked in a couple of weeks.<br /><br />I hope this helps anyone that is in a similar situation to me and realize that just because it says its healthy does not mean it is.",NEGATIVE
2611,B0016FY6H6,A3HPZ6BIMNXSZR,"Gabriela Perez ""Oy! So many books. . . .""",6,6,4,1225152000,nice substitute for soda or sugary tea,"I like the taste of this product, but I have some suggestions:<br /><br />1) for strongest blueberry taste, use less than the 16 ounces of water that the instructions indicate (my first try came out like water with the merest hint of blueberry);<br /><br />2) stir REALLY well and be prepared for a bit of sediment anyway, as well as for an oddly green (I know it's green tea, but I rarely drink green things, so it seemed a bit weird to me at first); and<br /><br />3) if you're going to use a sweetener, why cancel out the health bennies by adding something like aspartame or Splenda or etc? I added a bit of agave nectar and found it perfect, but then I also like it without any sweetener at all (as long as I use less water).<br /><br />By the way, this makes hot tea as well, although it's marketed as iced tea powder.<br /><br />Enjoy!",NEGATIVE
2612,B0016FY6H6,A1CBNUBPZPWH5D,"Boston Lesbian ""Happily Married in Massachusetts""",8,9,5,1216339200,Flavorful and refreshing,I ordered this item because it was on sale and because of the health benefits of green tea.  I wasn't certain how good it was going to be but I was pleasantly surprised.  It tastes refreshing and fruity.  The flavor isn't overpowering or fake.  I mix the powder in a sports bottle along with cold water and splenda.  The powder dissolves easily and the drink has a nice green tea and blueberry taste.  I was so impressed that I have signed up for automatic delivery.  It's a great product.,POSITIVE
2613,B0016FY6H6,A281NPSIMI1C2R,"Rebecca of Amazon ""The Rebecca Review""",7,8,5,1255478400,Very Reasonably Priced and Delicious,"If you love green tea then you will be impressed with this green tea powder. The instructions say to add one packet to 16 ounces of cold water but I'd recommend you try two packets and one packet (0.35 oz) of stevia. The flavor of the tea with only one packet is fairly mild, so mild in fact that you can barely taste the green tea flavor. When you order this tea you will get six boxes with 12 packets in each. If you use two packets per bottle of water you get 36 drinks. That is only .47 cents per drink if you get free shipping - I ordered some books too. I think that is fairly reasonable. I look forward to trying this tea in shakes and with fruit juices. A website is given for additional recipes. There are a few interesting recipes like the ones for ""White Chocolate Green Tea Ice Cream,"" ""Green Tea Papaya Nectar"" and ""Green Tea Sugar Cookies."" You will probably find many uses for this and I've even used the tea powder to make a lovely hot tea. Just use one packet per 8 ounces of hot water. No brewing required. This tea dissolves very easily in hot or ice cold water. I can highly recommend it to you.<br /><br />~The Rebecca Review",POSITIVE
2614,B0016FY6H6,A3I4PCBRENJNG2,L. Cain,4,4,4,1300579200,lots of uses for this green tea...,"lots of uses for this green tea...<br /><br />I generally like most tea (though not the over-ally flowery blends)...<br /><br />Being on more of a health kick in recent years, I have added a lot more GREEN tea to my diet in one form or another...<br />from straight brewed tea &lt;> hot or iced...<br /><br />To adding the powder to things like salad dressings, smoothies, baked goods, etc.<br /><br />I am not new to green tea....as I first started drinking it when living in Japan some 30+ years ago....<br />in the ground form known as matcha.<br />A quality product. Dissolves well.<br /><br />I like both the unsweetened and the lightly sweetened.",NEGATIVE
2615,B0016FY6H6,A10ZN08SMLZL1Y,S. Aldrich,4,4,2,1280361600,Crushed up leaves!,"I expected the flavor to be more like that of ""brewed"" green tea. It really does taste like dried green tea leaves simply dissolved in water. Although I'm sure this is probably a good way to get a concentrated amount of antioxidants, I wouldn't order this again.",NEGATIVE
2616,B0016FY6H6,A3UN7Q9YZX1UPN,J. Yang,4,4,5,1240876800,My Experience,"Ingredients listed: Pure cane sugar, and 100% pure powdered Japanese green tea.<br /><br />Nutrition Facts: all 0%, except Sodium (15mg) and Sugar (12g)<br /><br />Basic Instructions: add one packet to 8oz of cold water and stir or shake well to dissolve...<br /><br />My Opinion: It is too sweet for my taste, even diluted in a 16.9oz water bottle. It almost tastes like sugar water. I think the unsweetened version would be better. 5 star because it delivers what it promises.<br /><br />This is Japanese green tea. NOT Chinese green tea. There is a difference.",NEGATIVE
2617,B0016FY6H6,A1USEUYCTA5R4P,HAPPY RPH,4,4,5,1235520000,VERY CONVIENENT!,I KEEP THIS AT WORK AND I MIX IN MY SMOOTHIES AT HOME- LOVE IT!,POSITIVE
2618,B0016FY6H6,A6OT2UHMRIXU3,"Gerald Clum ""blueboy""",3,3,3,1305763200,Handy but not to tasty,This tea is not so tasty in my opinion. But one thing about opinions is that every one has one and we do not always agree.,NEGATIVE
2619,B0016FY6H6,A2VHBEFX94H61R,Francine,3,3,4,1302480000,Stash Instant Green Tea,"I make a ""jug"" of this tea every morning and keep a glass throughout the day.  I'm delighted to find a source in the US as it was introduced to me in B.C.  It does not have the jasmine flavor which upsets my otherwise very strong tummy.",POSITIVE
2620,B0016FY6H6,A2DWEZ8PJZR6I9,MD - not a doctor,2,2,2,1315526400,Stash Premium Mint Green Iced Tea Powder,"As others have said, this is REALLY MILD in flavor!  The instructions call for 1 packet per 16 oz. of water.  There are 6 packets per box.<br /><br />I decided to give it a try as I am basically lazy and wanted some (unsweetened; unlemoned) iced tea that I could make on a moment's whim.<br /><br />I started with 1 packet per 16 oz of water; then 2 packets per 16 oz of water and got SOME flavor.  Now I'm using 3 packets per 16 oz. of water.  (I placed a fairly large order so I could experiment with it AND have it throughout the fall and winter.)<br /><br />Since I'm using triple the amount of product in order to get some flavor, I will probably not order this item again.",NEGATIVE
2621,B0016FY6H6,AGXKZFVU0YA4U,symantix,2,2,1,1308700800,No Flavor - Not Authentic,"I have been drinking green tea powder for a few years and have come to love the slightly bitter and tannic flavor of it. I decided to try the Stash brand instead of my normal Japanese brand, and it's not even in the same universe. The Stash product is just green colored powder with no flavor at all. Seriously, the Stash brand uses a maltodextrin base and it has dehydrated tea added to it. Real, authentic green tea powder is supposed to be 100% tea, with no additives!<br /><br />If you drink a lot of green tea, you will be very disappointed with the Stash product. I strongly recommend you go with a Japanese brand that contains 100% tea ONLY.<br /><br />I tried to return it to Amazon, but they don't allow grocery items to be returned!",NEGATIVE
2622,B0016FY6H6,A1U15WYNFC412O,Art Denning,2,2,5,1288051200,Good tea,This is good iced tea. It is hard to find locally in the Fall and Winter.,POSITIVE
2623,B0016FY6H6,A1OTXOGDLHTYSR,M. Whitehead,2,2,5,1286841600,Stash Green Tea Powder,This is a quick and convenient way to drink green tea! I add lemon juice and stevia.,POSITIVE
2624,B0016FY6H6,APD719S590F2U,"Erin E ""tornado""",2,2,5,1279929600,Love it!,"To get a more intense taste, I mix two packets in a 16-oz BPA-free Camelbak bottle, adding 8 oz of water and the rest ice, plus a packet of Stevia, shake well, sip, and oh so good! No-calorie sweet tea, green tea antioxidants, and I'm drinking a lot more water. I also carry packets in my purse and add to water in restaurants, saving tons of money from ordering drinks and not to mention calories. Although the Stash rep tells me there is a ""negligible"" amount of caffeine, the placebo effect gives me a great boost in the morning before my workout. Since I love mint, I think I've found the perfect product.",POSITIVE
2625,B0016FY6H6,APD719S590F2U,"Erin E ""tornado""",2,2,4,1279929600,For ginger fans,"This tea is more ginger than lemon, so if you like the taste of soothing ginger, you'd like this product. I mix two packages per 16 oz BPA-free Camelbak bottle, filled with 8 oz of water and the rest ice, and a packet of stevia. Shake well, take sip, ahhh - no-calorie sweet tea, green tea antioxidant, and great for summer. I called the Stash company to find out how much caffeine was in a packet, and the rep said ""negligible.""<br /><br />I also buy the Stash powdered mint green tea, and I prefer the hint of mint better. Again, if you are a ginger fan, you'd really enjoy this product.",NEGATIVE
2626,B0016FY6H6,A2IOH181X1SZ3S,A. Dapice,2,2,5,1270166400,Great for on the go!  Makes water a little less boring!,"I think this is a great green tea powder.  I add this powder to a 24oz water bottle and it has a nice light taste, I prefer it unsweeted so that I may add a sweetner if needed.  Great price for the quantity and the quality of the product.",POSITIVE
2627,B0016FY6H6,A2YQCZEHOJZLQL,"L. Elbel ""Lorrie""",2,2,5,1220313600,Great health benefits,I use the powdered tea powder in my fruit smoothies.  Provides you all the health benefits of green tea.  Love the product and use both the plain and lemon ginger.,POSITIVE
2628,B0016FY6H6,A3TG3FPAFO0SWT,RM,2,2,5,1215129600,Good for on the go,I like the mild sweet flavor of this instant tea.  I've added it to lots of different drinks like juices and energy drinks.  I have fun mixing it with things.  It blends well for me.,POSITIVE
2629,B0016FY6H6,A2B0RUYD25KBFB,H. Hill,1,1,4,1314403200,"Good tea taste, not sweet","This is a quick & easy way to make green tea. It isn't sweet & only has the barest hint of blueberry, but it makes it easy when pressed for time in the morning. It does have more green tint to it than most teas- here's why: ""Sencha green tea comes from the Kyoto region of Japan. It is made from small leaves and has a more refined taste than others forms of green tea. Additionally, the color of the tea is actually green, not yellow, like many Chinese varieties."" Powdered tea is also good for cooking as well.",POSITIVE
2630,B0016FY6H6,A1B9S39FZYBGYQ,JOJO,1,1,5,1313366400,Tastes GREAT!!,I went on a diet last year and was looking for something goos to drink and came across this tes!  now I can't find it anywhere... Hope Amazon keeps this product forever!,NEGATIVE
2631,B0016FY6H6,A2NLZ3M0OJV9NX,Mark Bodzin,1,1,2,1313107200,Way too weak for my tastes,"What can i say, I love iced tea. I drink a lot of it, and love the convenience of these new individual serving size packets. I am also a big fan of Stash products, or rather of all the other stash products I have tried.<br />I purchased a case of all 4 varieties,  (when i say i drink iced tea, i am not kidding) and these were all way too weak when i mixed them in my 16 ounces water bottle.<br />I finally found that i needed to dissolve 2 packets in a small bit of hot water first (if not the tea clumped on me), and than add a packet of sweetener before adding the rest of the water just to make these palatable.<br />unfortunately by doing that to this flavor, the ginger was out of control, and not in a good ginger tea sort of way.<br />Over all I am very dissatisfied with the product and will stick with the other brands that are out on the market.",NEGATIVE
2632,B0016FY6H6,A1I6ZQUXVDG1CT,Mary Anne,1,1,4,1310169600,"Mild taste, easy to mix, will buy again","I held off ordering these for a while because I was concerned I might not like the taste. I've tried some of the organic green teas and found flavor can really vary between brands. Six boxes seems like a lot to take a chance on. I really wanted something powdered to take to work though, so I gave it chance and it worked out.  To me, this product tastes great.  I am thrilled to get something unsweetened.  I wanted these to use at the office, but find I like them so much I mix them up at home too. I just wish they were a little cheaper as they go really fast.  I went from thinking 6 boxes would be a lot, to experiencing them as hardly enouugh!<br /><br />Basically, this product has a mild taste, never bitter or oily and not gritty (but it will need to be remixed if you don't drink it down quickly).  The powder does mix well, it's really a very fine powder and does not look like leaves just mashed up or anything.  It blends completely into the water, BUT it doesn't stay mixed over a long period of time.  So, if you are letting it sit in the glass about 20min or so as you sip away, it's useful to get one of those shaker bottles to keep it mixed as you go along.  That works for me, no complaints.  I am very happy with the product.  I will order again.",POSITIVE
2633,B0016FY6H6,A2JV21UM89AIML,skyebluepink,1,1,3,1294358400,Trying this product for the first time,"I was looking for an alternative green or white iced tea powder after I realized that the Lipton brands all contained sucralose, and did not come in an unsweetened version.  I found Stash tea online and decided to try it, using stevia as the sweetener.  I bought the lemon ginger flavor.<br /><br />By comparison, I think the Lipton powdered iced tea I had been used to drinking was more like sweetened and colored fruity ""kool-aid"" for adults.  This is different.  I am having to get used to the green tea taste, and it upset my stomach a little (when I drink hot tea, I usually drink white tea, because I like the mild taste).<br /><br />I tried using only half to a third of the packet in 16 ounces of water and that worked better.  I would probably like white tea better, but Stash doesn't make any white tea in the iced tea powder mix.  Anyway I hope to get used to the taste.  Since right now I like it watered-down, it's really a good deal as far as price.",NEGATIVE
2634,B0016FY6H6,A351W0BCYYUGYW,"Sandy M ""sandygod""",1,1,5,1232928000,got me off the diet soda,"I wanted something easy, tasty , and healthy to sub for my diet soda addiction. This did the trick. I drank it for 10 days without adding any sweetener. Once you get past the color, which is a nasty green, the tea is tasty. About a half tsp of sugar really adds to the taste. I will buy this again!",POSITIVE
2635,B0016FY6H6,A1CBNUBPZPWH5D,"Boston Lesbian ""Happily Married in Massachusetts""",1,1,5,1219276800,Nice Green Iced Tea Beverage,If you like the flavor of green tea and like your beverage iced you will enjoy this beverage.<br /><br />I like the taste of green tea and I also like the health benefits of green tea.  I mix this with ice water and splenda.  It is a refreshing summer beverage.  I like that it dissolves easily and is packaged in small packages.  It is convenient and easy to use.,POSITIVE
2636,B0016FY6H6,APAOU9269HJRL,"J. Grayson ""jodigem""",1,1,5,1218931200,"YUM....Yum, Yum!!!!","This is just the quick iced tea fix I have been searching for.....it is perfectly balanced between the green tea and the natural, refreshing blueberry flavor. Keep in mind this is NOT sweet and sassy, like most instant tea ""add to bottled water"" packets. This is the real deal. If you want sweet, then order the sweet variety or add your favorite sweetener. When you add the powder, it is green....looks alittle weird, but once you can get past the looks, it's true love. I think it's delightful that I am actually consuming the entire leaf--finely ground to which it dissloves....thus making my water become murky, swamp water before my eyes!  That has to certainly be more bang for your buck for the level of antioxidants, opposed to the old brewing way.<br />  I have had a very difficult journey (until now) finding yummy, healthy (& QUICK) unsweetened flavored teas......my second favorite is the Celestial Seasonings COOL BREW bags....the blueberry green tea is also delicious, but not nearly as refined as this ""top shelf"" Stash.<br />I am pondering more flavors for my next order!",POSITIVE
2637,B0016FY6H6,A2NLZ3M0OJV9NX,Mark Bodzin,3,4,2,1313107200,Way too weak for my tastes,"What can i say, I love iced tea. I drink a lot of it, and love the convenience of these new individual serving size packets. I am also a big fan of Stash products, or rather of all the other stash products I have tried.<br />I purchased a case of all 4 varieties,  (when i say i drink iced tea, i am not kidding) and these were all way too weak when i mixed them in my 16 ounces water bottle.<br />I finally found that i needed to dissolve 2 packets in a small bit of hot water first (if not the tea clumped on me), and than add a packet of sweetener before adding the rest of the water just to make these palatable.<br />Over all I am very dissatisfied with the product and will stick with the other brands that are out on the market.",NEGATIVE
2638,B0016FY6H6,A1V01GIJQGJ9ID,Post,2,3,4,1261440000,Mom of 5,"Good flavor, but not real sweet.  I add a little stevia for my sweet tooth.",POSITIVE
2639,B0016FY6H6,A7RQ5DNXWAA74,pldsan,0,0,5,1348272000,Best Instant Green Tea Ever,"Drank an instant green tea from a major producer for several years. Then they changed production and began using sucralose which I don't tolerate well.<br />Tried several different teas before I found Stash's instant green tea. I like it best with a little fresh lemon lime juice. I can drink all I want--don't even need sweetener. Plus as I understand it, it's just made from dried, pulverized green tea leaves--no chemical process. Also it's very coolby I get a discount forn having it delivered by monthly subscription. Phil K.",POSITIVE
2640,B0016FY6H6,A3J171NBGIBYAW,"D. Mansfield ""Book Addict""",0,0,2,1346803200,Not for Me,"I wanted desperately to love, or even like this drink mix, but am not having success doing so. I love mint tea but this tastes all green tea to me. It's too strong a green and too weak a mint flavor for me to enjoy it. Every once in a while I'll try to tolerate a bottle again hoping I change my taste. It's not gross and so clearly is appealing to some people.",POSITIVE
2641,B0016FY6H6,AMTGH49GWJXP7,C. abajian,0,0,5,1340496000,ice tea,"THis ice tea, is like heaven on ice.  must try if you love lemon and giger.  Great price for the content.  You can make a pitcher with 4 bags and add some lemon and whatever your sweetner you prefer.  Great for barbeque parties or a tea with the ladies",POSITIVE
2642,B0016FY6H6,A37BVJZJAMA83S,Karla,0,0,5,1336435200,Great tea,This tea is awesome.  You have to keep stirring it if it sits too long but the taste is great.  Little prep time- keeps me going all day.,POSITIVE
2643,B0016FY6H6,A2DFM26VLNVYNY,"Homer ""consumer""",0,0,5,1330387200,Great tasting and easy to use,"This product is great. I have been searching for an easy to use and non sweetened green tea. So many of the teas are sweetened with Splenda type sweeteners and I prefer to use Stevia. The Jackie Chan green tea appears to have been discontinued.<br /><br />I mix this product and love the taste. A little lemon and Stevia and I have the perfect evening iced tea. It provides all the benefits of green tea, and the instant convenience.<br /><br />I give it five stars",POSITIVE
2644,B0016FY6H6,A14IWAGB679T86,persnickety,0,0,5,1319846400,Perfect summer tea,"this is the best iced green tea I've ever had; the hint of blueberry is just perfect.  I add a bit of Stevia for a little more sweetness.  It would be an insult to call this ""instant tea,"" but I carry a packet in my purse because it's better than any prepared tea I could buy when eating out.  Stash tea is always good, but this is extraordinary.",POSITIVE
2645,B0016FY6H6,A3GLC45MF00NFF,A. Padua,0,0,3,1318377600,Just had a glass today,"When I received the package just earlier today I was excited to try it out immediately. I'm already a loyal drinker of the Yamamotoyama Iced Green Tea Powder and wanted to give Stash a try, particularly the mint flavor (Yamamotoyama only has three flavors: original unsweetened, sweetened and raspberry). When I checked the ingredients of this product (ground Sencha tea and natural peppermint flavor) I already expected that this would be unsweetened (after all, mint is not sweet in the first place so if it said ""natural"", I expected it unsweetened).<br /><br />I do agree with a few people that one packet was indeed weak for a 16oz water bottle, however I could sense a bit of the mint. Maybe it would be enough for an 8oz water content, you'd need to have at least 2 or 3 packets for you to have that strong ""mint"" flavor.<br /><br />But the best thing about having purely ground green tea with nothing else on it (well in this case it has natural peppermint in it) is that you could use this as an ingredient for other treats, such as smoothies and even desserts. Just the other day I even added the Yamamotoyama unsweetened green tea powder on my Muesli hot cereal and it was delicious. I plan to do the same with this Stash mint green tea powder (I'm an experimenting foodie so doesn't hurt to try LOL) with my hot cereal and milk.<br /><br />You can even substitute milk instead of water. Ever tasted maccha green tea latte that you get from Starbucks and Jamba Juice before? Try it with this one. :)",NEGATIVE
2646,B0016FY6H6,AGY5RK3EKTFC9,"Kathryn L. Tate ""ktate""",0,0,1,1315526400,Doesn't have taste...,"I wasted a little over $15.00 because the reviews were so good.<br />This has no taste cold or hot. It states to use 16oz of cold water.<br />Well, I used just a cup and it didn't work out for me.<br />I tried adding more packets and it helped but very little.<br />I am an avid tea and coffee drinker and can only resolve<br />that the other reviewers have never had a good strong cup<br />of green tea--, or I am missing something here.<br />I do not recommend this tea.",NEGATIVE
2647,B0016FY6H6,A2NLZ3M0OJV9NX,Mark Bodzin,0,0,2,1313107200,"Of al the Stash iced teas this is the best, and it is still not all that good","What can i say, I love iced tea. I drink a lot of it, and love the convenience of these new individual serving size packets. I am also a big fan of Stash products, or rather of all the other stash products I have tried.<br />I purchased a case of all 4 varieties,  (when i say i drink iced tea, i am not kidding) and these were all way too weak when i mixed them in my 16 ounces water bottle.<br />I finally found that i needed to dissolve 2 packets in a small bit of hot water first (if not the tea clumped on me), and than add the rest of the water just to make these palatable. And only than were these passable...<br />Over all I am very dissatisfied with the product and will stick with the other brands that are out on the market.",NEGATIVE
2648,B0016FY6H6,A2NLZ3M0OJV9NX,Mark Bodzin,0,0,2,1313107200,way too weak for my tastes,"What can i say, I love iced tea. I drink a lot of it, and love the convenience of these new individual serving size packets. I am also a big fan of Stash products, or rather of all the other stash products I have tried.<br />I purchased a case of all 4 varieties,  (when i say i drink iced tea, i am not kidding) and these were all way too weak when i mixed them in my 16 ounces water bottle.<br />I finally found that i needed to dissolve 2 packets in a small bit of hot water first (if not the tea clumped on me), and than add a packet of sweetener before adding the rest of the water just to make these palatable.<br />Over all I am very dissatisfied with the product and will stick with the other brands that are out on the market.",NEGATIVE
2649,B0016FY6H6,A19JPOFY2O1KHD,Melody,0,0,1,1313107200,Awful,This tea is the most awful stuff I've ever put in my mouth.  It has a chemical taste.  I tried adding sugar and it didn't help. I enjoy the Arizona Pomegranate Gree Tea and would highly recomment it.,NEGATIVE
2650,B0016FY6H6,A2G4IIUA18TVCP,"Sifu ""Sifu""",0,0,3,1311292800,Makes great drinks but you have to use a lot!,"This tea has an awfully light flavor. I use this powder to make green tea lattes and green tea frappes. Very tasty. I generally shake 12 ounces cold milk, 2-3 packets of this tea powder, and 1 ounce simple syrup, then pour it over ice. Tho make the frappe, I blend the same ingredients with ice, instead of pouring it over ice. It is annoying that to make a small drink I need to use 2-3 times more than expected.",NEGATIVE
